'สวัสดีครับ'
'ฉันพูดไทยได้\n'
'โรงแรม Entertam'
'ชื่อเซฟครับ'
'u ละชื่อไร'
'ทําไรอยู่นิ'
'ตีตอนนี้ 21&colon;30 เลยหรอ 555'
'เราอีกสัก ชม จะนอนละ'
'u อยู่จังหวัดไรอะ'
'อ่อเครแต่เราพิมไทยช้าหน่อยนะ 555'
'พิมไทยไม่เก่ง'
'ป่าวๆแต่เรียนอินเตอร์ตั้งแต่เด็ก'
'ไทยเลยจะกากหน่อย'
'เรียน AIMS'
'อยู่กลถ่มเดียวกับ EIS อะ'
'AIMS คนไม่ค่อยรู้จัก'
'u ละเรียนไหน'
'อู้วว'
'อยู่กันคนละที่เลย 5555'
'หน้าจะสัก 500 km 55555'
'ิอีก 3 เดือนจบๆ'
'ชื่อเซฟจร้าา'
'u ละ'
'ปกติว่างๆทําไรอะ'
'ปกติว่างๆทําไรอะ'
'อ่อๆขายไรอะ'
'อ่อๆๆ'
'เข้าใจๆ'
'เราก็ขายของ online  55555'
'หลายอย่างอะ'
'นําเข้าจากจีน'
'แล้วนี้ยูเรียนคณะอะไรอะ'
'ก็โอเคแหละ 555'
'แต่ว่าตอนเริมพ่อแม่ก็ช่วยแหละเราไม่ได้ทําเอง'
'แต่ตอนนี้ก็แบบดูของดูอะไรเอง'
'ใช่ๆ'
'เหมือนกันๆ'
'ขายของ online ดี'
'covid มาก็ไใม่เป็นไรมาก'
'ยู เรียนคณะไรอะ'
'ตอนนี้ที่เชียงใหม่ต้องเรียน online  ป่ะ'
'สวัสดีคราาบ'
'ชื่อเซฟนะครับ'
'ชื่ออ่านว่าอะไรอะ'
'อ่อโอเคครับ'
'เวลาว่างๆทําไรอะ'
'คุยไทยก็ได้มปร 555'
'เราแค่พิมไม่ถนัด'
'ดู series ไรอยู่ๆ'
'โทดๆ 5555'
'ใช่ๆเราดูจบแล้ว'
'หนุกๆ'
'อ่อ5555'
'เกี่ยวอีกไม่กี่เดือน part 2 ก็มาๆ'
'เดี่ยว*'
'เหมือนกันๆ'
'ชื่อเซฟคาาบ'
'ยู ละ'
'ชื่อไร'
'ยินดีที่ได้รู้จักครับบ'
'ตอนนี้อยู่โคราช 555'
'รอ ม. ที่ไต้วันเปิด'
'เริมเรียนเดือนตุลา 555'
'ยังไม่ได้ graduate เลยย'
'ตอนนี้ยัง ม.6 ยุ'
'แต่ได้ ม. แล้ว'
'ใช่ๆโรงเรียนอินเตอร์ที่โคราช'
'เป็นโรงเรียนกลุ่มเดียวกันกับ EIS ที่ กทม อะ'
'คุยไทยก็ได้นะ 5555'
'เราแค่ทนัดพิม eng กว่า'
'เราพอพิมได้อยู่ๆ'
'ใช้ๆ'
'ดูหนังไรอยู่'
'อ่อๆ หนุกปะ'
'เวลาว่างชอบทําไรอะ'
'ปกติก็จะออกกำลังกาย coding หรือไม่ก็เล่นเกม'
'และก็ดูหนังฟังเพลง'
'ตอนนี้เรียนไหนอะ'
'อ่อเคๆ เราเรียนอยู่โคราชแต่จะไป ม. มี่ไต้หวัน'
'ตอนนี้แกเข้ามหาลัยยัง'
'เรียนคณะอะไรหรอ'
'เดี่ยวเรานอนก่อนนะเดี่ยว พน ตอบเรามีเรียน online 555'
'เรียน law ยากปะ'
'ก็เรียนไกลอยู่แต่ตอนนี้กลัวจะไม่ได้ไป 5555'
'เด็กไทยที่จะเปิดเรียนอีกเดือน 2 เดือนยังไม่ได้ visa เลย'
'ตอนนี้เสียวอยู่'
'ขอให้โควิดรีบหายๆ'
'เรียน law นี้อยากทํางานไร'
'อ่อ 555'
'อัยการต้ิงเรียนอีกนานน555'
'ขอให้ได้เป็นๆ 💪💪'
'ตอนนี้มีเรียน online ปะ'
'ปกติเวลาว่างๆทําไรอะ'
'พอๆกัน'
'ปกติก็เหมือนยูแหละแต่เราจะ coding ด้วยๆ'
'เพลงไรมั่งๆ'
'streetcar เพราะดีนะ'
'เรานานๆทีฟังเพลงไทย'
'เพราะไม่รู้ตะฟังของใคร 5555'
'ไม่แน่ใจ 555'
'ขอมาสักเพลง 😂'
'หวัดดี'
'ชื่อเซฟนะ'
'ตอนนี้รอไปไต้หวันเดือนตุลา'
'จะเรียน computer science'
'ยูละเรียนไหน'
'ตอนแรกเราก็จะไป summer ที่ australia'
'เคยลอง ielts ยังคับ'
'อ่อเครๆ'
'หวัดดีๆ'
'เป็นอย่างไรบ้าง'
